Created_At,Entities,Id,Language,Place,Source,Text,Username
Sun Oct 20 17:40:42 +0000 2019,"{'hashtags': [{'indices': [19, 34], 'text': 'MakeoverMonday'}], 'symbols': [], 'urls': [{'display_url': 'twitter.com/i/web/status/1…', 'expanded_url': 'https://twitter.com/i/web/status/1185974132883775488', 'indices': [124, 147], 'url': 'https://t.co/vZL0BCYrko'}], 'user_mentions': []}",1185974132883775488,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",The data is up for #MakeoverMonday week 43. Suicides by year &amp; age for England &amp; Wales registered between 1993 and… https://t.co/vZL0BCYrko,Andy Kriebel
Sun Oct 20 15:23:34 +0000 2019,"{'hashtags': [], 'symbols': [], 'urls': [], 'user_mentions': [{'id': 216121819, 'id_str': '216121819', 'indices': [0, 15], 'name': 'Paul Roberts', 'screen_name': 'paulkroberts95'}, {'id': 3958405758, 'id_str': '3958405758', 'indices': [16, 26], 'name': 'Eva Murray', 'screen_name': 'TriMyData'}, {'id': 219275799, 'id_str': '219275799', 'indices': [27, 31], 'name': 'Office for National Statistics', 'screen_name': 'ONS'}]}",1185939624507707392,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@paulkroberts95 @TriMyData @ONS I took the wrong screenshot but the suicides viz in on the same page.,Andy Kriebel
Sun Oct 20 15:02:46 +0000 2019,"{'hashtags': [], 'symbols': [], 'urls': [], 'user_mentions': [{'id': 216121819, 'id_str': '216121819', 'indices': [0, 15], 'name': 'Paul Roberts', 'screen_name': 'paulkroberts95'}, {'id': 3958405758, 'id_str': '3958405758', 'indices': [16, 26], 'name': 'Eva Murray', 'screen_name': 'TriMyData'}, {'id': 219275799, 'id_str': '219275799', 'indices': [27, 31], 'name': 'Office for National Statistics', 'screen_name': 'ONS'}]}",1185934386593697793,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@paulkroberts95 @TriMyData @ONS Use the one I posted.,Andy Kriebel
Sat Oct 19 08:15:23 +0000 2019,"{'hashtags': [{'indices': [21, 36], 'text': 'MakeoverMonday'}], 'symbols': [], 'urls': [{'display_url': 'twitter.com/i/web/status/1…', 'expanded_url': 'https://twitter.com/i/web/status/1185469479129702400', 'indices': [117, 140], 'url': 'https://t.co/jM4Ip6qXtq'}], 'user_mentions': [{'id': 3958405758, 'id_str': '3958405758', 'indices': [103, 113], 'name': 'Eva Murray', 'screen_name': 'TriMyData'}]}",1185469479129702400,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",What a fun topic for #MakeoverMonday and some great vizzes to go with it! Well done everyone! Here are @TriMyData’s… https://t.co/jM4Ip6qXtq,Andy Kriebel
Wed Oct 16 13:36:13 +0000 2019,"{'hashtags': [{'indices': [9, 30], 'text': 'WorkoutWednesday2019'}], 'symbols': [], 'urls': [{'display_url': 'twitter.com/i/web/status/1…', 'expanded_url': 'https://twitter.com/i/web/status/1184463057029873665', 'indices': [117, 140], 'url': 'https://t.co/OjUYLznJmg'}], 'user_mentions': []}",1184463057029873665,en,,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",The next #WorkoutWednesday2019 challenge is up! Give it a try - Week 42: Can you build a comparative line chart wit… https://t.co/OjUYLznJmg,Andy Kriebel
Mon Oct 14 20:39:51 +0000 2019,"{'hashtags': [{'indices': [0, 15], 'text': 'MakeoverMonday'}], 'symbols': [], 'urls': [{'display_url': 'twitter.com/i/web/status/1…', 'expanded_url': 'https://twitter.com/i/web/status/1183844891798970368', 'indices': [117, 140], 'url': 'https://t.co/BdsEn4EYDk'}], 'user_mentions': [{'id': 2515725199, 'id_str': '2515725199', 'indices': [74, 87], 'name': 'Rody Zakovich', 'screen_name': 'RodyZakovich'}]}",1183844891798970368,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#MakeoverMonday: Ironman World Championship Medalists • Huge shout out to @RodyZakovich for the inspiration from hi… https://t.co/BdsEn4EYDk,Andy Kriebel
Mon Oct 14 20:26:55 +0000 2019,"{'hashtags': [{'indices': [74, 79], 'text': 'DS17'}], 'symbols': [], 'urls': [{'display_url': 'twitter.com/i/web/status/1…', 'expanded_url': 'https://twitter.com/i/web/status/1183841634754187266', 'indices': [117, 140], 'url': 'https://t.co/tKTn4BNvGP'}], 'user_mentions': []}",1183841634754187266,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Our latest set of victims, I mean consultants, have started. Keep up with #DS17 by giving them a follow. I have als… https://t.co/tKTn4BNvGP",Andy Kriebel
Sun Oct 13 14:36:11 +0000 2019,"{'hashtags': [], 'symbols': [], 'urls': [{'display_url': 'twitter.com/i/web/status/1…', 'expanded_url': 'https://twitter.com/i/web/status/1183390981967753216', 'indices': [117, 140], 'url': 'https://t.co/hNMuHH50sQ'}], 'user_mentions': [{'id': 1086037534176473088, 'id_str': '1086037534176473088', 'indices': [0, 15], 'name': 'Data Visualization Society', 'screen_name': 'DataVizSociety'}, {'id': 948988314, 'id_str': '948988314', 'indices': [16, 28], 'name': 'Bridget Cogley', 'screen_name': 'WindsCogley'}]}",1183390981967753216,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@DataVizSociety @WindsCogley Thank you for capturing Kelly’s amazing life Bridget. Very few people  that have start… https://t.co/hNMuHH50sQ,Andy Kriebel
Sun Oct 13 14:28:57 +0000 2019,"{'hashtags': [], 'symbols': [], 'urls': [], 'user_mentions': [{'id': 287642821, 'id_str': '287642821', 'indices': [0, 15], 'name': 'Mark Bradbourne 🎃', 'screen_name': 'MarkBradbourne'}]}",1183389162940108801,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@MarkBradbourne Looks like your minivan twin though. I hate when people do this.,Andy Kriebel
Sun Oct 13 14:27:28 +0000 2019,"{'hashtags': [], 'symbols': [], 'urls': [], 'user_mentions': [{'id': 714049686777237504, 'id_str': '714049686777237504', 'indices': [0, 16], 'name': 'Charlie Hutcheson', 'screen_name': 'CharlieHTableau'}, {'id': 3958405758, 'id_str': '3958405758', 'indices': [17, 27], 'name': 'Eva Murray', 'screen_name': 'TriMyData'}, {'id': 4218544247, 'id_str': '4218544247', 'indices': [28, 41], 'name': 'datadotworld', 'screen_name': 'datadotworld'}]}",1183388792037793793,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@CharlieHTableau @TriMyData @datadotworld We’re giving them a false sense of security surely.,Andy Kriebel
Sun Oct 13 14:26:37 +0000 2019,"{'hashtags': [], 'symbols': [], 'urls': [], 'user_mentions': [{'id': 86700165, 'id_str': '86700165', 'indices': [0, 13], 'name': 'LM-7', 'screen_name': 'LunarModule7'}, {'id': 3958405758, 'id_str': '3958405758', 'indices': [14, 24], 'name': 'Eva Murray', 'screen_name': 'TriMyData'}]}",1183388575561326592,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@LunarModule7 @TriMyData Time is such a pain to work with in Tableau.,Andy Kriebel
Sun Oct 13 14:26:10 +0000 2019,"{'hashtags': [], 'symbols': [], 'urls': [{'display_url': 'data.world/makeovermonday…', 'expanded_url': 'https://data.world/makeovermonday/2019w42', 'indices': [38, 61], 'url': 'https://t.co/xL9fVrRmS3'}], 'user_mentions': [{'id': 3958405758, 'id_str': '3958405758', 'indices': [0, 10], 'name': 'Eva Murray', 'screen_name': 'TriMyData'}, {'id': 1155935018809724928, 'id_str': '1155935018809724928', 'indices': [11, 23], 'name': 'Timothy Hong', 'screen_name': 'TimothyHong'}, {'id': 4218544247, 'id_str': '4218544247', 'indices': [24, 37], 'name': 'datadotworld', 'screen_name': 'datadotworld'}]}",1183388464089354240,und,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@TriMyData @TimothyHong @datadotworld https://t.co/xL9fVrRmS3,Andy Kriebel
Sun Oct 13 14:25:11 +0000 2019,"{'hashtags': [{'indices': [12, 17], 'text': 'IMWC'}], 'symbols': [], 'urls': [{'display_url': 'twitter.com/trimydata/stat…', 'expanded_url': 'https://twitter.com/trimydata/status/1183313725908013057', 'indices': [98, 121], 'url': 'https://t.co/jLktubyL9s'}], 'user_mentions': []}",1183388213580312576,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Yesterday’s #IMWC was pretty epic! This week we get to look analyze all of the winners. Have fun! https://t.co/jLktubyL9s,Andy Kriebel
Sat Oct 12 18:30:25 +0000 2019,"{'hashtags': [{'indices': [25, 40], 'text': 'MakeoverMonday'}], 'symbols': [], 'urls': [{'display_url': 'twitter.com/i/web/status/1…', 'expanded_url': 'https://twitter.com/i/web/status/1183087542062800896', 'indices': [117, 140], 'url': 'https://t.co/JtcCdNzkV3'}], 'user_mentions': []}",1183087542062800896,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",The favorites are up for #MakeoverMonday week 41 - Donations to UK political parties • Simpler data sets coming soo… https://t.co/JtcCdNzkV3,Andy Kriebel
Sat Oct 12 18:18:33 +0000 2019,"{'hashtags': [], 'symbols': [], 'urls': [], 'user_mentions': [{'id': 3254807333, 'id_str': '3254807333', 'indices': [0, 15], 'name': 'Sarah Bartlett', 'screen_name': 'sarahlovesdata'}, {'id': 355831292, 'id_str': '355831292', 'indices': [16, 22], 'name': 'Michelle Frayman', 'screen_name': 'maf2k'}, {'id': 519769200, 'id_str': '519769200', 'indices': [23, 37], 'name': 'Tableau Public', 'screen_name': 'tableaupublic'}, {'id': 3958405758, 'id_str': '3958405758', 'indices': [38, 48], 'name': 'Eva Murray', 'screen_name': 'TriMyData'}]}",1183084555105984512,en,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",@sarahlovesdata @maf2k @tableaupublic @TriMyData Nice one Michelle!!,Andy Kriebel
Sat Oct 12 18:14:43 +0000 2019,"{'hashtags': [{'indices': [42, 57], 'text': 'MakeoverMonday'}], 'symbols': [], 'urls': [], 'user_mentions': [{'id': 3958405758, 'id_str': '3958405758', 'indices': [3, 13], 'name': 'Eva Murray', 'screen_name': 'TriMyData'}]}",1183083590395019267,en,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @TriMyData: If you're participating in #MakeoverMonday please make sure to track your submissions via our submission form here:

https:/…",Andy Kriebel
Sat Oct 12 18:11:09 +0000 2019,"{'hashtags': [], 'symbols': [], 'urls': [], 'user_mentions': [{'id': 714049686777237504, 'id_str': '714049686777237504', 'indices': [0, 16], 'name': 'Charlie Hutcheson', 'screen_name': 'CharlieHTableau'}, {'id': 3254807333, 'id_str': '3254807333', 'indices': [17, 32], 'name': 'Sarah Bartlett', 'screen_name': 'sarahlovesdata'}, {'id': 3958405758, 'id_str': '3958405758', 'indices': [33, 43], 'name': 'Eva Murray', 'screen_name': 'TriMyData'}]}",1183082693019537410,en,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",@CharlieHTableau @sarahlovesdata @TriMyData Welcome back!,Andy Kriebel
Sat Oct 12 18:10:21 +0000 2019,"{'hashtags': [], 'symbols': [], 'urls': [], 'user_mentions': [{'id': 1182472390917459968, 'id_str': '1182472390917459968', 'indices': [0, 16], 'name': 'Kyle Massey', 'screen_name': 'UpInYourVizness'}, {'id': 3958405758, 'id_str': '3958405758', 'indices': [17, 27], 'name': 'Eva Murray', 'screen_name': 'TriMyData'}]}",1183082494402486272,en,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",@UpInYourVizness @TriMyData Welcome!,Andy Kriebel
Fri Oct 11 19:19:42 +0000 2019,"{'hashtags': [{'indices': [0, 21], 'text': 'WorkoutWednesday2019'}], 'symbols': [], 'urls': [{'display_url': 'twitter.com/i/web/status/1…', 'expanded_url': 'https://twitter.com/i/web/status/1182737555370008577', 'indices': [113, 136], 'url': 'https://t.co/FF5aVqyZuz'}], 'user_mentions': []}",1182737555370008577,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#WorkoutWednesday2019 Week 40 - Show and Hide Sheets • I love the touch of including the previews at the bottom… https://t.co/FF5aVqyZuz,Andy Kriebel
Wed Oct 09 07:43:15 +0000 2019,"{'hashtags': [], 'symbols': [], 'urls': [{'display_url': 'twitter.com/i/web/status/1…', 'expanded_url': 'https://twitter.com/i/web/status/1181837515684270080', 'indices': [117, 140], 'url': 'https://t.co/l3a6uq3my8'}], 'user_mentions': [{'id': 779724988039528448, 'id_str': '779724988039528448', 'indices': [0, 14], 'name': 'Rosario Gauna', 'screen_name': 'rosariogaunag'}, {'id': 176519485, 'id_str': '176519485', 'indices': [15, 26], 'name': 'Ken Flerlage', 'screen_name': 'flerlagekr'}, {'id': 2291444360, 'id_str': '2291444360', 'indices': [27, 38], 'name': 'Joshua Milligan', 'screen_name': 'VizPainter'}, {'id': 4341493221, 'id_str': '4341493221', 'indices': [39, 50], 'name': 'Lorna Eden', 'screen_name': 'lorna_eden'}]}",1181837515684270080,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@rosariogaunag @flerlagekr @VizPainter @lorna_eden The irony is that it’s been there for a long time and no one not… https://t.co/l3a6uq3my8,Andy Kriebel
Tue Oct 08 20:16:17 +0000 2019,"{'hashtags': [{'indices': [9, 30], 'text': 'WorkoutWednesday2019'}], 'symbols': [], 'urls': [{'display_url': 'twitter.com/i/web/status/1…', 'expanded_url': 'https://twitter.com/i/web/status/1181664631733067778', 'indices': [111, 134], 'url': 'https://t.co/YyKnc2xNrL'}], 'user_mentions': []}",1181664631733067778,en,,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",The next #WorkoutWednesday2019 challenge is up! Give it a try - 2019 Week 41: Which customers are costing us?… https://t.co/YyKnc2xNrL,Andy Kriebel
Tue Oct 08 14:52:55 +0000 2019,"{'hashtags': [], 'symbols': [], 'urls': [], 'user_mentions': [{'id': 714049686777237504, 'id_str': '714049686777237504', 'indices': [0, 16], 'name': 'Charlie Hutcheson', 'screen_name': 'CharlieHTableau'}, {'id': 3958405758, 'id_str': '3958405758', 'indices': [17, 27], 'name': 'Eva Murray', 'screen_name': 'TriMyData'}]}",1181583255071580161,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@CharlieHTableau @TriMyData Pretty!,Andy Kriebel
Tue Oct 08 14:51:21 +0000 2019,"{'hashtags': [{'indices': [0, 18], 'text': 'TableauTipTuesday'}], 'symbols': [], 'urls': [{'display_url': 'twitter.com/i/web/status/1…', 'expanded_url': 'https://twitter.com/i/web/status/1181582862031740930', 'indices': [117, 140], 'url': 'https://t.co/9LeOA3beUr'}], 'user_mentions': []}",1181582862031740930,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#TableauTipTuesday: How to Automatically Apply Worksheet Actions as Dashboard Actions • Who's been annoyed having t… https://t.co/9LeOA3beUr,Andy Kriebel
Tue Oct 08 10:11:48 +0000 2019,"{'hashtags': [], 'symbols': [], 'urls': [], 'user_mentions': [{'id': 2982927911, 'id_str': '2982927911', 'indices': [0, 13], 'name': 'Data School UK', 'screen_name': 'dataschooluk'}, {'id': 14757554, 'id_str': '14757554', 'indices': [14, 27], 'name': 'Matt Francis', 'screen_name': 'Matt_Francis'}, {'id': 114605571, 'id_str': '114605571', 'indices': [28, 40], 'name': 'Josh Tapley', 'screen_name': 'josh_tapley'}, {'id': 519769200, 'id_str': '519769200', 'indices': [41, 55], 'name': 'Tableau Public', 'screen_name': 'tableaupublic'}, {'id': 1682880740, 'id_str': '1682880740', 'indices': [56, 66], 'name': 'The Information Lab', 'screen_name': 'infolabUK'}]}",1181512509448167425,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@dataschooluk @Matt_Francis @josh_tapley @tableaupublic @infolabUK Hurts my ❤️ Matt 😂,Andy Kriebel
Tue Oct 08 10:11:19 +0000 2019,"{'hashtags': [], 'symbols': [], 'urls': [{'display_url': 'twitter.com/dataschooluk/s…', 'expanded_url': 'https://twitter.com/dataschooluk/status/1181501912346218496', 'indices': [109, 132], 'url': 'https://t.co/S8tDU1k1kU'}], 'user_mentions': [{'id': 114605571, 'id_str': '114605571', 'indices': [62, 74], 'name': 'Josh Tapley', 'screen_name': 'josh_tapley'}]}",1181512389637918720,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I’ve been called worse! Really though, it’s an epic effort by @josh_tapley to create this for the community. https://t.co/S8tDU1k1kU",Andy Kriebel
Mon Oct 07 19:52:34 +0000 2019,"{'hashtags': [], 'symbols': [], 'urls': [], 'user_mentions': [{'id': 3254807333, 'id_str': '3254807333', 'indices': [0, 15], 'name': 'Sarah Bartlett', 'screen_name': 'sarahlovesdata'}, {'id': 523359751, 'id_str': '523359751', 'indices': [16, 24], 'name': 'Jackie Liu', 'screen_name': 'JaciLiu'}, {'id': 3958405758, 'id_str': '3958405758', 'indices': [25, 35], 'name': 'Eva Murray', 'screen_name': 'TriMyData'}]}",1181296275863539714,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@sarahlovesdata @JaciLiu @TriMyData What an improvement!,Andy Kriebel
Mon Oct 07 19:51:55 +0000 2019,"{'hashtags': [], 'symbols': [], 'urls': [], 'user_mentions': [{'id': 951920094, 'id_str': '951920094', 'indices': [0, 8], 'name': 'Nic Herfel', 'screen_name': 'nerfels'}, {'id': 4706665425, 'id_str': '4706665425', 'indices': [9, 20], 'name': 'Luke Stanke', 'screen_name': 'lukestanke'}, {'id': 705959372082425857, 'id_str': '705959372082425857', 'indices': [21, 33], 'name': 'Ann Jackson', 'screen_name': 'AnnUJackson'}, {'id': 1929123475, 'id_str': '1929123475', 'indices': [34, 48], 'name': 'Curtis Harris', 'screen_name': 'curtisharris_'}, {'id': 4341493221, 'id_str': '4341493221', 'indices': [49, 60], 'name': 'Lorna Eden', 'screen_name': 'lorna_eden'}]}",1181296113745354753,und,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@nerfels @lukestanke @AnnUJackson @curtisharris_ @lorna_eden 🤦🏻‍♂️,Andy Kriebel
Mon Oct 07 19:51:00 +0000 2019,"{'hashtags': [], 'symbols': [], 'urls': [], 'user_mentions': [{'id': 103401698, 'id_str': '103401698', 'indices': [0, 13], 'name': 'Jeremy Poole', 'screen_name': 'JeremyKPoole'}, {'id': 1178764537622913029, 'id_str': '1178764537622913029', 'indices': [14, 27], 'name': 'Juliana Camparotti', 'screen_name': 'JuCamparotti'}, {'id': 2982927911, 'id_str': '2982927911', 'indices': [28, 41], 'name': 'Data School UK', 'screen_name': 'dataschooluk'}]}",1181295880856641537,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@JeremyKPoole @JuCamparotti @dataschooluk It’s crazy!,Andy Kriebel
Mon Oct 07 19:50:42 +0000 2019,"{'hashtags': [], 'symbols': [], 'urls': [], 'user_mentions': [{'id': 18378364, 'id_str': '18378364', 'indices': [0, 15], 'name': 'michaelangeles', 'screen_name': 'michaelangeles'}, {'id': 3958405758, 'id_str': '3958405758', 'indices': [16, 26], 'name': 'Eva Murray', 'screen_name': 'TriMyData'}, {'id': 43001521, 'id_str': '43001521', 'indices': [27, 43], 'name': 'Electoral Commission', 'screen_name': 'ElectoralCommUK'}]}",1181295806894227456,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@michaelangeles @TriMyData @ElectoralCommUK Surely they brought it over and left it with us.,Andy Kriebel
